PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount,QIds,QViewCounts
89078,2,89063,2018-09-15T06:35:11.747,1,,37057,,2018-09-16T10:30:31.053,2018-09-16T10:30:31.053,6,,95010,42
89079,2,89072,2018-09-15T07:56:27.353,2,,13650,,2018-09-15T07:56:27.353,,2,,95122,428
89109,2,89106,2018-09-16T01:19:28.297,1,,54793,,2018-09-16T02:13:19.300,2018-09-16T02:13:19.300,9,,95236,2410
89185,2,89113,2018-09-18T13:40:50.150,0,,5538,,2018-09-18T13:40:50.150,,1,,95292,1149
89266,2,89233,2018-09-20T22:17:21.650,1,,79866,,2018-09-21T09:03:42.520,2018-09-21T09:03:42.520,2,,95470,1406
90886,2,89301,2018-11-13T17:39:48.897,1,,64761,,2018-11-21T01:22:40.547,2018-11-21T01:22:40.547,0,,95806,464
92797,2,89301,2019-01-08T03:27:21.293,1,,8697,,2019-01-11T00:25:59.483,2019-01-11T00:25:59.483,0,,95953,63
89379,2,89354,2018-09-25T20:24:28.370,0,,75152,,2018-09-25T20:24:28.370,,0,,96205,1896
89572,2,89559,2018-10-02T19:06:52.910,1,,79866,,2019-01-20T21:55:21.393,2019-01-20T21:55:21.393,0,,96210,6318
89677,2,89670,2018-10-05T11:57:08.810,1,,92491,,2018-10-05T11:57:08.810,,0,,96408,178
90104,2,89762,2018-10-18T22:39:58.240,1,,47239,,2018-10-18T22:39:58.240,,0,,96423,1063
94484,2,89826,2019-02-21T21:35:35.670,1,,79866,,2019-02-21T21:35:35.670,,0,,96592,1613
89856,2,89849,2018-10-11T07:59:44.007,2,,13650,,2018-10-11T07:59:44.007,,0,,96653,12477
89867,2,89865,2018-10-11T17:12:05.840,6,,92485,,2018-10-11T17:12:05.840,,0,,96677,774
90588,2,89881,2018-11-04T01:54:57.440,1,,67097,,2018-11-04T02:03:44.467,2018-11-04T02:03:44.467,0,,96716,270
90039,2,90034,2018-10-16T22:36:30.717,1,,91495,,2018-10-17T06:26:11.463,2018-10-17T06:26:11.463,0,,97961,1525
90098,2,90097,2018-10-18T21:01:38.400,1,,64799,,2018-10-18T21:01:38.400,,0,,98090,449
90268,2,90267,2018-10-25T00:42:42.713,4,,12404,,2018-10-25T00:42:42.713,,2,,98142,3248
90454,2,90423,2018-10-30T13:43:03.110,1,,79866,,2018-10-30T13:43:03.110,,0,,98255,159
90781,2,90779,2018-11-10T11:34:48.413,1,,75701,,2018-11-10T11:50:29.497,2018-11-10T11:50:29.497,1,,98486,603
90933,2,90932,2018-11-14T21:20:15.587,2,,79866,,2018-11-14T21:45:10.753,2018-11-14T21:45:10.753,3,,98847,224
91423,2,91410,2018-11-30T13:29:39.377,1,,13650,,2018-11-30T18:59:28.633,2018-11-30T18:59:28.633,2,,98870,1141
91446,2,91444,2018-12-01T09:39:01.140,3,,70731,,2018-12-01T10:06:47.017,2018-12-01T10:06:47.017,1,,99011,495
92125,2,92116,2018-12-20T18:25:05.510,2,,79866,,2019-09-30T09:11:08.630,2019-09-30T09:11:08.630,0,,99138,4738
92121,2,92118,2018-12-20T17:18:07.760,1,,13650,,2018-12-20T17:18:07.760,,3,,99331,384
92342,2,92196,2018-12-28T13:34:01.810,2,,54888,,2018-12-28T13:34:01.810,,0,,99370,112
92623,2,92618,2019-01-04T04:53:40.413,0,,80508,,2019-01-04T16:18:01.930,2019-01-04T16:18:01.930,1,,99500,512
92622,2,92621,2019-01-04T04:25:31.297,0,,8697,,2019-01-04T04:44:37.970,2019-01-04T04:44:37.970,0,,99739,1309
92747,2,92736,2019-01-07T02:36:07.077,20,,79866,,2019-01-07T11:10:31.377,2019-01-07T11:10:31.377,3,,99778,109
97889,2,92755,2019-04-24T21:16:41.123,0,,101682,,2019-04-24T23:09:29.767,2019-04-24T23:09:29.767,1,,100076,787
93320,2,92926,2019-01-21T07:02:09.117,2,,10040,,2019-01-21T07:02:09.117,,1,,100134,938
94164,2,93005,2019-02-12T19:33:29.303,1,,92349,,2019-02-12T19:33:29.303,,0,,100156,3899
93213,2,93122,2019-01-18T15:04:24.257,1,,97586,,2019-01-18T15:04:24.257,,0,,100163,295
93388,2,93336,2019-01-22T16:56:00.253,2,,97803,,2019-01-22T16:56:00.253,,0,,100183,113
93809,2,93737,2019-02-03T16:13:37.347,0,,64792,,2019-02-04T18:22:49.337,2019-02-04T18:22:49.337,2,,100195,2316
107992,2,93789,2020-02-02T16:13:01.457,1,,114214,,2020-02-02T16:13:01.457,,0,,100203,1421
106666,2,93883,2019-12-28T11:38:03.673,1,,112713,,2020-01-02T14:52:32.213,2020-01-02T14:52:32.213,0,,100232,2010
94014,2,94005,2019-02-08T22:44:31.847,2,,79866,,2019-07-10T13:01:01.267,2019-07-10T13:01:01.267,2,,100235,769
94276,2,94273,2019-02-15T20:19:28.890,1,,97076,,2019-02-15T20:19:28.890,,0,,100365,72
94414,2,94392,2019-02-20T12:50:07.153,1,,33530,,2019-02-20T12:50:07.153,,0,,100491,1457
94693,2,94667,2019-02-26T17:47:27.513,1,,79866,,2019-02-26T17:58:57.103,2019-02-26T17:58:57.103,0,,100519,108
95013,2,95010,2019-03-06T18:30:57.287,1,,99241,,2019-03-06T18:30:57.287,,0,,100637,369
95162,2,95122,2019-03-10T02:47:21.653,0,,99888,,2020-10-01T11:56:29.687,2020-10-01T11:56:29.687,1,,100702,59
95266,2,95236,2019-03-12T22:01:39.023,3,,99124,,2019-03-12T23:46:26.253,2019-03-12T23:46:26.253,5,,100732,410
96314,2,95292,2019-04-09T12:51:36.910,10,,101223,,2019-04-09T19:35:24.367,2019-04-09T19:35:24.367,0,,100964,5125
95480,2,95470,2019-03-17T18:15:06.857,1,,93934,,2019-03-17T18:33:05.417,2019-03-17T18:33:05.417,0,,101095,442
95814,2,95806,2019-03-26T11:15:01.463,0,,33057,,2019-03-27T08:11:10.570,2019-03-27T08:11:10.570,4,,101388,13360
96169,2,95953,2019-04-05T11:23:24.393,0,,97870,,2019-04-05T11:23:24.393,,1,,101699,147
104996,2,96205,2019-10-27T03:29:09.963,0,,110566,,2019-10-27T03:29:09.963,,0,,101718,4194
104271,2,96210,2019-10-04T21:38:38.403,0,,109497,,2019-10-07T16:30:23.820,2019-10-07T16:30:23.820,0,,101964,747
96409,2,96408,2019-04-12T03:20:40.470,0,,85144,,2019-04-12T03:20:40.470,,1,,102042,100
96428,2,96423,2019-04-12T12:19:09.157,2,,85144,,2019-04-12T14:20:00.953,2019-04-12T14:20:00.953,2,,102123,167
96609,2,96592,2019-04-16T23:40:28.413,1,,79866,,2019-04-16T23:40:28.413,,3,,102394,7370
96660,2,96653,2019-04-18T08:41:36.680,2,,26774,,2019-04-18T08:41:36.680,2020-06-16T10:47:29.480,2,,102427,279
99381,2,96653,2019-06-08T08:27:42.580,3,,98599,,2019-06-08T09:12:54.973,2019-06-08T09:12:54.973,2,,103452,3483
97920,2,96677,2019-04-25T14:29:06.363,2,,79866,,2019-05-03T12:46:01.950,2019-05-03T12:46:01.950,3,,103745,245
96726,2,96716,2019-04-20T05:47:03.333,1,,85144,,2019-04-22T03:14:07.500,2019-04-22T03:14:07.500,5,,103860,3815
98113,2,97961,2019-05-01T22:35:41.717,6,,79866,,2019-08-06T21:49:14.567,2019-08-06T21:49:14.567,17,,103892,10179
98092,2,98090,2019-04-30T22:45:41.203,6,,54793,,2019-04-30T23:05:31.463,2019-04-30T23:05:31.463,0,,103984,97
98151,2,98142,2019-05-02T17:46:36.510,1,,96931,,2019-05-02T17:46:36.510,,3,,104121,270
98498,2,98255,2019-05-12T15:45:17.603,0,,103320,,2019-05-12T15:45:17.603,,3,,104304,1183
98490,2,98486,2019-05-12T11:51:35.320,5,,79866,,2019-05-12T11:51:35.320,,0,,104416,174
98854,2,98847,2019-05-22T10:50:35.430,2,,103638,,2019-05-22T11:26:58.430,2019-05-22T11:26:58.430,1,,104464,12742
102304,2,98870,2019-09-06T19:56:13.603,1,,107826,,2019-09-06T19:56:13.603,,0,,104538,397
99016,2,99011,2019-05-27T01:33:13.653,1,,85144,,2019-05-27T01:45:11.190,2019-05-27T01:45:11.190,0,,104544,1046
99180,2,99138,2019-06-02T10:37:53.450,3,,76147,,2019-06-02T11:55:42.860,2019-06-02T11:55:42.860,3,,104551,172
105137,2,99138,2019-10-31T16:25:01.770,2,,93934,,2019-10-31T16:25:01.770,,0,,104697,87
99332,2,99331,2019-06-07T08:17:16.040,1,,87608,,2019-06-07T08:17:16.040,,0,,104755,527
102261,2,99370,2019-09-05T21:11:47.330,3,,75022,,2019-09-05T21:11:47.330,,0,,104877,410
99648,2,99500,2019-06-16T01:26:32.623,2,,104714,,2019-06-26T12:48:47.177,2019-06-26T12:48:47.177,0,,104989,1325
114301,2,99739,2020-07-13T19:30:50.337,1,,107978,,2020-07-13T19:30:50.337,,0,,105086,977
99828,2,99778,2019-06-22T09:43:40.787,2,,103638,,2019-08-26T23:43:56.123,2019-08-26T23:43:56.123,1,,105108,175
100080,2,100076,2019-06-28T15:26:03.267,4,,13650,,2019-06-28T16:34:16.047,2019-06-28T16:34:16.047,3,,105757,74
100940,2,100076,2019-07-22T09:17:57.163,3,,50177,,2019-07-22T09:17:57.163,,2,,105766,141
100382,2,100134,2019-07-07T07:16:13.803,0,,32698,,2019-07-07T07:33:56.500,2019-07-07T07:33:56.500,1,,105817,329
100161,2,100156,2019-07-01T01:01:21.803,1,,85144,,2019-07-01T08:54:00.120,2019-07-01T08:54:00.120,0,,106260,4407
100165,2,100163,2019-07-01T06:59:50.697,-1,,71712,,2019-07-01T06:59:50.697,,1,,106363,207
100191,2,100183,2019-07-01T20:20:35.907,1,,14813,,2019-07-01T20:20:35.907,,4,,106451,2429
100196,2,100195,2019-07-01T21:53:46.610,8,,92303,,2020-07-08T21:35:55.833,2020-07-08T21:35:55.833,24,,106488,129
100244,2,100203,2019-07-03T09:34:44.463,0,,85144,,2020-12-15T05:06:42.973,2020-12-15T05:06:42.973,10,,106557,975
100329,2,100232,2019-07-05T06:11:35.673,1,,105587,,2019-07-05T06:11:35.673,,5,,106566,3159
120942,2,100235,2021-02-05T22:23:31.760,1,,130122,,2021-02-05T22:23:31.760,,0,,106585,284
101105,2,100365,2019-07-27T15:48:48.230,1,,105635,,2019-07-27T15:48:48.230,,0,,106712,214
100493,2,100491,2019-07-10T09:16:19.503,1,,105787,,2019-07-10T09:26:47.777,2019-07-10T09:26:47.777,1,,106898,302
100544,2,100519,2019-07-11T17:40:10.297,1,,105808,,2019-07-11T17:40:10.297,,0,,106942,462
108091,2,100637,2020-02-06T03:00:29.427,0,,53115,,2020-02-06T03:00:29.427,2020-06-16T10:47:29.480,1,,107010,1717
100703,2,100702,2019-07-16T03:46:43.817,1,,105992,,2019-07-16T03:46:43.817,,0,,107034,581
100770,2,100732,2019-07-17T15:45:59.640,1,,103638,,2019-07-17T18:53:42.550,2020-06-16T10:47:29.480,1,,107076,161
104264,2,100964,2019-10-04T18:37:34.463,5,,109795,,2019-10-04T18:37:34.463,,3,,107188,1459
101097,2,101095,2019-07-27T07:50:35.760,2,,8697,,2019-07-27T08:06:08.187,2019-07-27T08:06:08.187,4,,107321,682
118736,2,101388,2020-11-28T13:18:54.197,0,,127248,,2020-11-29T06:55:27.237,2020-11-29T06:55:27.237,0,,107338,1475
101700,2,101699,2019-08-17T16:32:51.267,0,,13650,,2019-08-17T16:32:51.267,,1,,107357,1520
111719,2,101718,2020-04-25T04:56:09.483,3,,83927,,2020-04-30T05:41:21.983,2020-04-30T05:41:21.983,3,,107434,82
102000,2,101964,2019-08-28T20:02:09.187,0,,79866,,2019-08-28T20:02:09.187,,4,,107495,61
102051,2,102042,2019-08-30T18:13:21.713,5,,64792,,2019-09-02T17:29:31.767,2019-09-02T17:29:31.767,2,,107558,1300
102126,2,102123,2019-09-01T22:55:35.580,0,,79866,,2019-09-02T11:25:14.120,2019-09-02T11:25:14.120,7,,107714,117
103976,2,102394,2019-09-25T21:30:59.503,2,,79866,,2019-09-26T09:45:26.177,2019-09-26T09:45:26.177,0,,107778,1664
102431,2,102427,2019-09-10T18:33:14.097,1,,5538,,2019-09-10T19:10:04.800,2019-09-10T19:10:04.800,3,,107858,9015
103465,2,103452,2019-09-11T12:14:48.813,3,,85144,,2020-05-25T03:14:03.817,2020-05-25T03:14:03.817,8,,108251,94
103761,2,103745,2019-09-20T07:06:16.883,0,,85144,,2019-09-20T08:46:10.627,2019-09-20T08:46:10.627,0,,108487,439
104062,2,103860,2019-09-28T03:42:37.757,1,,104583,,2019-09-28T03:42:37.757,,0,,108837,14317
103899,2,103892,2019-09-23T19:12:02.143,17,,79866,,2020-09-24T09:26:21.190,2020-09-24T09:26:21.190,4,,108953,65
109715,2,103984,2020-03-26T17:22:55.503,0,,116452,,2020-03-26T17:22:55.503,,0,,109100,578
104124,2,104121,2019-09-30T15:08:39.257,0,,13650,,2019-09-30T15:08:39.257,,2,,109110,1819
104315,2,104304,2019-10-06T15:20:41.577,1,,109855,,2019-10-06T16:22:51.470,2019-10-06T16:22:51.470,0,,109425,3214
106304,2,104416,2019-12-14T10:29:47.090,0,,106274,,2019-12-14T10:29:47.090,,0,,109478,45
104468,2,104464,2019-10-10T22:44:36.357,4,,8697,,2020-11-29T07:32:34.383,2020-11-29T07:32:34.383,1,,109660,184
119957,2,104538,2021-01-07T21:24:19.303,0,,128860,,2021-01-07T21:24:19.303,,0,,109773,1800
104548,2,104544,2019-10-13T02:00:07.917,-2,,85144,,2019-10-14T01:23:11.207,2019-10-14T01:23:11.207,0,,110799,3774
104574,2,104551,2019-10-13T21:03:50.797,0,,110083,,2019-10-13T21:14:46.467,2019-10-13T21:14:46.467,0,,110820,791
104712,2,104697,2019-10-18T09:27:11.970,3,,33476,,2019-10-18T13:58:46.397,2019-10-18T13:58:46.397,3,,110861,301
104769,2,104755,2019-10-20T01:01:50.407,1,,85144,,2019-11-07T01:01:24.963,2019-11-07T01:01:24.963,1,,110910,546
104911,2,104877,2019-10-24T12:02:09.357,0,,57015,,2019-10-24T12:16:58.373,2019-10-24T12:16:58.373,0,,110957,104
105045,2,104989,2019-10-28T18:18:10.173,5,,79658,,2019-12-12T19:50:30.657,2019-12-12T19:50:30.657,1,,111011,9804
105092,2,105086,2019-10-30T11:13:37.903,1,,13650,,2019-10-30T11:13:37.903,,0,,111053,406
105111,2,105108,2019-10-30T17:44:16.443,1,,13650,,2019-10-30T17:46:08.740,2019-10-30T17:46:08.740,2,,111226,304
105762,2,105757,2019-11-25T14:31:48.817,1,,94397,,2019-11-25T14:31:48.817,,3,,111235,32
106097,2,105766,2019-12-06T22:49:06.660,1,,110551,,2019-12-06T22:49:06.660,,1,,111539,143
105821,2,105817,2019-11-27T01:59:53.827,1,,71180,,2019-11-27T01:59:53.827,,1,,111641,252
121659,2,106260,2021-02-24T21:52:31.967,1,,128103,,2021-02-25T02:47:02.530,2021-02-25T02:47:02.530,1,,111644,957
106370,2,106363,2019-12-17T18:49:36.360,0,,5538,,2019-12-17T18:49:36.360,,0,,111680,63
106462,2,106451,2019-12-20T23:38:18.350,2,,8697,,2019-12-20T23:38:18.350,,0,,111722,22181
106515,2,106488,2019-12-22T22:08:38.593,1,,109832,,2019-12-22T22:08:38.593,,2,,111966,104
106995,2,106557,2020-01-06T18:49:24.657,0,,112565,,2020-01-06T19:44:25.597,2020-01-06T19:44:25.597,0,,112075,97
106590,2,106566,2019-12-25T23:19:50.097,3,,79866,,2019-12-25T23:19:50.097,,1,,112383,134
106601,2,106585,2019-12-26T08:12:27.520,0,,112605,,2019-12-26T08:12:27.520,,0,,112387,261
106719,2,106712,2019-12-29T20:06:47.763,0,,13650,,2019-12-29T20:06:47.763,,2,,112843,362
106902,2,106898,2020-01-04T07:25:34.507,2,,103638,,2020-01-04T08:04:06.383,2020-01-04T08:04:06.383,2,,113030,197
107455,2,106942,2020-01-18T19:34:18.283,3,,79866,,2020-01-18T22:55:57.353,2020-01-18T22:55:57.353,3,,113148,94
107025,2,107010,2020-01-07T10:51:52.697,5,,103638,,2020-01-08T13:38:02.597,2020-01-08T13:38:02.597,10,,113227,881
107039,2,107034,2020-01-07T14:59:48.123,1,,103638,,2020-01-07T16:45:33.750,2020-01-07T16:45:33.750,6,,113289,75
108305,2,107076,2020-02-12T10:03:23.043,1,,79866,,2020-02-12T10:03:23.043,,0,,113544,989
107492,2,107188,2020-01-20T02:04:42.073,1,,79866,,2020-01-31T14:12:19.970,2020-01-31T14:12:19.970,3,,113623,960
107334,2,107321,2020-01-15T13:58:32.833,0,,113489,,2020-01-15T13:58:32.833,,1,,113974,87
107346,2,107338,2020-01-15T19:51:22.290,2,,79866,,2020-01-15T19:51:22.290,,2,,114135,34
107408,2,107357,2020-01-17T08:25:49.523,2,,113544,,2020-01-17T08:25:49.523,,1,,114413,111
116087,2,107357,2020-08-11T12:59:35.367,0,,124041,,2020-08-11T13:55:55.980,2020-08-11T13:55:55.980,2,,114707,59
107565,2,107434,2020-01-22T00:01:08.967,1,,113628,,2020-01-23T22:21:44.940,2020-01-23T22:21:44.940,2,,115987,88
107573,2,107495,2020-01-22T05:58:04.257,0,,69273,,2020-01-22T05:58:04.257,,1,,116074,335
107627,2,107558,2020-01-23T14:49:49.517,3,,33476,,2020-01-23T14:55:48.377,2020-01-23T14:55:48.377,2,,116178,206
107732,2,107714,2020-01-26T20:08:50.133,0,,113909,,2020-01-26T20:31:46.963,2020-01-26T20:31:46.963,0,,116306,101
107786,2,107778,2020-01-28T06:05:18.580,5,,85144,,2020-02-01T08:02:34.840,2020-02-01T08:02:34.840,3,,116553,27
107861,2,107858,2020-01-30T11:53:26.443,4,,79866,,2020-03-08T09:07:23.807,2020-03-08T09:07:23.807,3,,116604,1163
108265,2,108251,2020-02-11T11:40:56.747,4,,79866,,2020-02-11T11:40:56.747,,0,,116809,122
108503,2,108487,2020-02-18T07:26:37.077,1,,44221,,2020-02-18T07:26:37.077,,6,,116819,336
108851,2,108837,2020-02-29T09:44:25.083,4,,115401,,2020-02-29T09:44:25.083,,0,,116965,86
108954,2,108953,2020-03-02T20:49:05.037,3,,13650,,2020-03-05T01:02:58.527,2020-03-05T01:02:58.527,2,,117178,67
109134,2,109100,2020-03-08T18:07:04.820,0,,115106,,2020-03-08T18:07:04.820,,0,,117308,69
109196,2,109110,2020-03-10T10:52:05.590,2,,79866,,2020-03-10T10:59:38.410,2020-03-10T10:59:38.410,0,,117367,50
109427,2,109425,2020-03-18T18:58:08.657,3,,107831,,2020-03-18T18:58:08.657,,3,,117657,51
109512,2,109478,2020-03-21T06:27:55.330,2,,8697,,2020-03-21T06:27:55.330,,2,,117866,28
109672,2,109660,2020-03-25T13:30:49.397,2,,79866,,2020-03-25T13:30:49.397,,2,,117900,26
110791,2,109773,2020-03-29T06:25:38.657,4,,85144,,2020-04-28T09:36:56.680,2020-04-28T09:36:56.680,2,,118072,29
110822,2,110799,2020-03-29T23:53:04.677,1,,,user115418,2020-03-29T23:53:04.677,,0,,118867,372
110821,2,110820,2020-03-29T23:30:19.223,2,,81450,,2020-03-29T23:30:19.223,,1,,118965,120
110987,2,110861,2020-04-03T15:14:49.847,0,,9749,,2020-04-03T15:14:49.847,,0,,119309,54
110923,2,110910,2020-04-01T14:14:31.407,-1,,101680,,2020-04-01T14:14:31.407,,4,,119440,88
110971,2,110957,2020-04-03T08:33:39.360,3,,117783,,2020-04-03T08:42:17.590,2020-04-03T08:42:17.590,1,,119574,115
112279,2,111011,2020-05-11T08:07:39.087,2,,55781,,2020-10-12T19:32:13.123,2020-10-12T19:32:13.123,0,,119751,58
111054,2,111053,2020-04-06T00:05:26.180,1,,,user115418,2020-04-06T00:05:26.180,,3,,120074,22
111232,2,111226,2020-04-11T14:36:10.910,2,,,user115418,2020-04-11T14:36:10.910,,3,,120084,79
111244,2,111235,2020-04-11T19:51:46.433,1,,79866,,2020-04-11T19:51:46.433,,2,,120096,46
111590,2,111539,2020-04-21T10:56:49.950,1,,118518,,2020-04-21T10:56:49.950,,0,,120390,47
112396,2,111641,2020-05-14T07:10:46.647,0,,119694,,2020-05-14T07:10:46.647,,0,,120534,73
111650,2,111644,2020-04-22T20:18:50.920,1,,,user115418,2020-04-22T20:18:50.920,,3,,120681,34
111681,2,111680,2020-04-23T22:03:18.303,2,,113663,,2020-04-23T22:03:18.303,,1,,120708,58
111787,2,111722,2020-04-26T17:38:07.337,11,,63565,,2020-04-26T18:59:38.290,2020-04-26T18:59:38.290,7,,120978,47
112106,2,111966,2020-05-05T17:12:25.823,1,,70731,,2020-05-05T17:12:25.823,,6,,121007,35
112176,2,112075,2020-05-07T17:57:49.067,1,,58722,,2020-05-07T17:57:49.067,,2,,121156,21
112402,2,112383,2020-05-14T10:18:02.907,0,,105281,,2020-05-14T10:18:02.907,,0,,121199,147
112391,2,112387,2020-05-14T00:12:08.450,3,,83790,,2020-05-14T00:12:08.450,,2,,121451,24
117899,2,112843,2020-10-26T15:55:43.597,0,,126251,,2020-10-26T15:55:43.597,,3,,121755,28
113079,2,113030,2020-06-02T19:12:53.397,1,,120482,,2020-06-02T19:12:53.397,,1,,,
113154,2,113148,2020-06-05T08:04:58.133,1,,13650,,2020-06-05T08:04:58.133,,1,,,
113240,2,113227,2020-06-07T23:32:18.617,2,,83790,,2020-06-07T23:32:18.617,,3,,,
113291,2,113289,2020-06-09T09:50:24.173,1,,13650,,2020-06-09T12:29:09.843,2020-06-09T12:29:09.843,2,,,
113601,2,113544,2020-06-20T05:19:46.957,0,,85144,,2020-07-08T06:27:03.787,2020-07-08T06:27:03.787,43,,,
116342,2,113623,2020-08-23T04:42:35.803,0,,124374,,2020-08-23T14:06:02.917,2020-08-23T14:06:02.917,0,,,
113979,2,113974,2020-07-04T11:25:30.643,0,,78677,,2020-07-04T11:25:30.643,,0,,,
114136,2,114135,2020-07-08T16:50:18.193,0,,13650,,2020-07-08T16:50:18.193,,1,,,
114414,2,114413,2020-07-17T16:43:08.570,0,,13650,,2020-07-17T16:43:08.570,,2,,,
115859,2,114707,2020-08-02T08:51:22.227,0,,122552,,2020-08-02T08:51:22.227,,2,,,
116002,2,115987,2020-08-08T08:12:52.770,0,,13650,,2020-08-08T10:54:42.713,2020-08-08T10:54:42.713,3,,,
117950,2,116074,2020-10-29T01:55:21.707,3,,126326,,2020-10-29T01:55:21.707,,0,,,
116318,2,116178,2020-08-21T19:15:23.813,1,,33476,,2020-08-21T19:15:23.813,,2,,,
116309,2,116306,2020-08-21T12:30:13.723,0,,124322,,2020-08-21T12:30:13.723,,0,,,
116670,2,116553,2020-09-04T10:35:03.947,1,,79866,,2020-09-04T10:35:03.947,,1,,,
116605,2,116604,2020-09-01T10:12:40.253,0,,113890,,2020-09-01T10:12:40.253,,2,,,
116918,2,116809,2020-09-14T15:42:06.787,0,,125004,,2020-09-16T17:18:25.570,2020-09-16T17:18:25.570,4,,,
116843,2,116819,2020-09-12T02:24:33.600,2,,83790,,2020-09-18T23:10:01.597,2020-09-18T23:10:01.597,2,,,
116998,2,116965,2020-09-18T06:05:46.647,2,,115716,,2020-09-18T06:05:46.647,,0,,,
117179,2,117178,2020-09-27T15:19:43.753,2,,79866,,2020-09-27T18:26:55.110,2020-09-27T18:26:55.110,0,,,
117310,2,117308,2020-10-03T10:35:23.583,3,,79866,,2020-10-03T10:35:23.583,,0,,,
117467,2,117367,2020-10-10T01:39:05.223,0,,125621,,2020-10-12T02:10:28.287,2020-10-12T02:10:28.287,0,,,
117659,2,117657,2020-10-16T13:39:54.747,1,,36094,,2020-10-16T13:39:54.747,,3,,,
117880,2,117866,2020-10-25T23:35:24.997,1,,8697,,2020-10-25T23:35:24.997,,0,,,
117901,2,117900,2020-10-26T16:50:02.540,1,,13650,,2020-10-26T16:50:02.540,,2,,,
118079,2,118072,2020-11-03T08:59:12.307,0,,83866,,2020-11-04T08:51:31.710,2020-11-04T08:51:31.710,3,,,
118868,2,118867,2020-12-03T04:12:47.673,1,,8697,,2020-12-03T04:12:47.673,,0,,,
118959,2,118867,2020-12-06T14:59:37.713,1,,127415,,2020-12-06T14:59:37.713,,0,,,
118967,2,118965,2020-12-07T09:31:32.733,2,,13650,,2020-12-07T20:39:53.323,2020-12-07T20:39:53.323,0,,,
119311,2,119309,2020-12-16T21:11:49.717,0,,13650,,2020-12-16T21:11:49.717,,12,,,
119444,2,119440,2020-12-21T16:43:36.350,0,,13650,,2020-12-21T16:43:36.350,,0,,,
119604,2,119574,2020-12-27T23:11:41.850,0,,8697,,2020-12-27T23:11:41.850,,1,,,
120263,2,119751,2021-01-17T12:56:36.607,0,,123974,,2021-01-17T12:56:36.607,,2,,,
120122,2,120074,2021-01-13T05:09:21.233,0,,129028,,2021-01-13T05:09:21.233,,0,,,
120085,2,120084,2021-01-11T23:00:28.997,4,,8697,,2021-01-16T00:18:14.603,2021-01-16T00:18:14.603,0,,,
120133,2,120096,2021-01-13T12:47:29.950,0,,129050,,2021-01-13T12:47:29.950,,0,,,
120403,2,120390,2021-01-21T15:12:30.540,0,,24224,,2021-01-21T17:18:35.663,2021-01-21T17:18:35.663,0,,,
121374,2,120534,2021-02-17T18:26:17.957,0,,124622,,2021-02-17T18:26:17.957,,0,,,
121518,2,120681,2021-02-21T22:17:23.697,0,,32790,,2021-02-21T22:17:23.697,,1,,,
120709,2,120708,2021-01-29T20:52:36.953,1,,129789,,2021-01-29T20:52:36.953,,0,,,
120996,2,120978,2021-02-07T11:58:57.407,1,,126076,,2021-02-07T11:58:57.407,,0,,,
121010,2,121007,2021-02-07T20:46:49.433,4,,79866,,2021-02-07T21:46:25.130,2021-02-07T21:46:25.130,3,,,
121160,2,121156,2021-02-11T13:46:09.077,0,,111932,,2021-02-11T13:46:09.077,,0,,,
121200,2,121199,2021-02-12T16:12:52.610,1,,130423,,2021-02-12T16:12:52.610,,1,,,
121588,2,121451,2021-02-23T10:20:06.220,1,,126988,,2021-02-23T10:20:06.220,,0,,,
121761,2,121755,2021-02-27T19:23:44.450,1,,5538,,2021-02-27T21:16:15.873,2021-02-27T21:16:15.873,0,,,
